checkpoint_file,epoch,val_mse,val_psnr,val_ssim,g_loss,d_loss,adv_weight
checkpoint_epoch_031.pt,30,0.00011217186220407739,41.370982349120005,0.9195442500618284,0.00011835661546116791,0.00027866922876215017,8.796875e-06
checkpoint_epoch_032.pt,31,0.00011214591472200383,41.371998358590886,0.9198198641384506,0.00011898769194160008,0.0002836930730827508,1.0025857421875e-05
checkpoint_epoch_033.pt,32,0.00011317789372756025,41.332172780443905,0.9184488186703779,0.00012051728367113775,0.0007394309229511901,1.1377640625000003e-05
checkpoint_epoch_034.pt,33,0.00011228423633155555,41.36662482517071,0.9196097832957958,0.00012172060020436583,0.00046836323632191523,1.2858072265624999e-05
checkpoint_epoch_035.pt,34,0.00011373241291594703,41.310943035870274,0.9190223886819352,0.00012755207128490264,0.0033437368275849315,1.4472999999999998e-05
checkpoint_epoch_036.pt,35,0.00011384935903118174,41.30648628940244,0.9188530078597271,0.00012568150012181746,0.0003943462769846503,1.6228271484375e-05
checkpoint_epoch_037.pt,36,0.00011128019158165422,41.4056571731529,0.92072337340636,0.00012916073348867026,0.0026868088298786282,1.8129734375000002e-05
checkpoint_epoch_038.pt,37,0.0001110768577524282,41.41362203609386,0.9210685406375724,0.00012530078392670565,0.0003090093813229962,2.0183236328125004e-05
checkpoint_epoch_039.pt,38,0.00011158086933585483,41.39396458905714,0.92078485501984,0.00012700204628051442,0.00024626485890115826,2.2394624999999996e-05
checkpoint_epoch_040.pt,39,0.000112038545266993,41.37619853141226,0.9207152572441286,0.00012917958502174824,0.0002417786910450253,2.4769748046875e-05
checkpoint_epoch_041.pt,40,0.00011192098903678087,41.38076395855315,0.9208059021810664,0.00013164271581750947,0.0009705732031863688,2.7314453125e-05
checkpoint_epoch_042.pt,41,0.00011323021154021758,41.330216681261554,0.9198460613018595,0.00013615031309807966,0.0072030592562955485,3.0034587890625003e-05
checkpoint_epoch_043.pt,42,0.0001104151464351013,41.4395886238355,0.9213851989171294,0.00015271487373690593,0.04299166602447458,3.2936000000000004e-05
checkpoint_epoch_044.pt,43,0.00011039565536706184,41.44037271239087,0.9215679165299715,0.0001368099799971702,0.0005389772597131332,3.6024537109374994e-05
checkpoint_epoch_045.pt,44,0.00011079734395704269,41.42460817828968,0.9214973438368842,0.00014042382236468843,0.00035103094250690965,3.930604687499999e-05
checkpoint_epoch_046.pt,45,0.00011068883025049794,41.42886221977893,0.9214117152526933,0.00014292055377741907,0.0004307418380918257,4.2786376953125e-05
checkpoint_epoch_047.pt,46,0.00010967684205573957,41.4687476493239,0.9219128792502073,0.00014408617794634817,0.0010677944373059078,4.6471375e-05
checkpoint_epoch_048.pt,47,0.00010952651298963954,41.47469747722829,0.922203284488338,0.00014751968919555345,0.0016398702469577902,5.0366888671875e-05
checkpoint_epoch_049.pt,48,0.00010900838240785115,41.49528830163178,0.9224159020774628,0.0001495825921902078,0.0006237701380927107,5.4478765624999986e-05
checkpoint_epoch_050.pt,49,0.00010831369768007656,41.52305614281673,0.9228321899422004,0.00015318500683428888,0.001319823567309827,5.881285351562499e-05
checkpoint_epoch_051.pt,50,0.00010772306997472755,41.54678298627626,0.9228454915395241,0.00010695219295195433,8.038274379925554e-05,1.066075390946502e-06
checkpoint_epoch_052.pt,51,0.00010760104893494148,41.55170881098714,0.9228345296330877,0.00010757254109813961,0.00010818632304332493,1.0747582399868312e-06
checkpoint_epoch_053.pt,52,0.00010748230539076595,41.55650406754562,0.9230401767967985,0.00010738648238188311,6.975497839317997e-05,1.0843308032e-06
checkpoint_epoch_054.pt,53,0.00010741755706230792,41.55912768371004,0.9229877171406202,0.00010720822590663236,3.7844742444315675e-05,1.09485976898107e-06
checkpoint_epoch_055.pt,54,0.00010733480213874075,41.56248534609689,0.9229757852093434,0.00010702603395400264,3.656737297230307e-05,1.106415077873251e-06
checkpoint_epoch_056.pt,55,0.00010715942290426819,41.56958889483755,0.9232569597883445,0.00010685261900861948,3.5485016000198694e-05,1.11907e-06
checkpoint_epoch_057.pt,56,0.00010707152381285982,41.57316962624048,0.9234509223815519,0.00010666739878937969,3.497922985403143e-05,1.1329012124971193e-06
checkpoint_epoch_058.pt,57,0.00010703358174413311,41.574723751048126,0.9234931355581735,0.00010649390853946661,3.443537629731501e-05,1.147988876944856e-06
checkpoint_epoch_059.pt,58,0.0001069593936260799,41.57774276684109,0.9235425075559827,0.0001063024614382412,3.279141502988926e-05,1.1644167168e-06
checkpoint_epoch_060.pt,59,0.00010692635425333912,41.57909784857142,0.9236501100635625,0.00010612000247754361,3.181697022407488e-05,1.1822720948279835e-06
checkpoint_epoch_061.pt,60,0.0001069152138923655,41.579570060364695,0.9237341879536164,0.00010594416339842565,3.0201144387327958e-05,1.2016460905349794e-06
checkpoint_epoch_062.pt,61,0.00010733602009962676,41.562541683460715,0.9232321570488806,0.00010575578104148123,2.8281351591219225e-05,1.2226335776000001e-06
checkpoint_epoch_063.pt,62,0.00010719950773441685,41.568069600124524,0.9236036321598461,0.00010556221449948145,2.7061463057147308e-05,1.2453333013069958e-06
checkpoint_epoch_064.pt,63,0.00010770359679470116,41.5477240943539,0.9232900416519028,0.00010537130190380598,2.5773247314303553e-05,1.2698479559769548e-06
checkpoint_epoch_065.pt,64,0.00010735537595268218,41.56183978902165,0.9233373696866001,0.00010516293412267603,2.4908269682325915e-05,1.2962842624e-06
checkpoint_epoch_066.pt,65,0.00010734103220108131,41.562474829734214,0.9233847179845661,0.00010495290602022268,2.4226616075096155e-05,1.3247530452674897e-06
checkpoint_epoch_067.pt,66,0.00010717309401471408,41.56934192734964,0.9234361569384784,0.00010470893415619803,2.2837177450552524e-05,1.3553693106041154e-06
checkpoint_epoch_068.pt,67,0.00010719333330722057,41.56856417969136,0.923456757278797,0.00010445280198095003,2.2384984005651607e-05,1.3882523232e-06
checkpoint_epoch_069.pt,68,0.00010685087324733944,41.58248245083723,0.9237851917777912,0.00010418488503829993,2.1225428270864364e-05,1.4235256840427982e-06
checkpoint_epoch_070.pt,69,0.00010696303782060529,41.57795402935407,0.9236979985214018,0.00010392765487863206,2.0460449503856084e-05,1.461317407749794e-06
checkpoint_epoch_071.pt,70,0.00010729101261331183,41.564668384716576,0.9234829722880872,0.00010364630487053175,1.922674044123796e-05,1.5017600000000001e-06
checkpoint_epoch_072.pt,71,0.0001077714725144741,41.545295127286494,0.9232682513023482,0.00010336227996917984,1.8670505549771854e-05,1.5449905349662552e-06
checkpoint_epoch_073.pt,72,0.00010752040634549465,41.55550564659206,0.9235351214896802,0.00010306775871590677,1.809039358582114e-05,1.591150732747325e-06
checkpoint_epoch_074.pt,73,0.00010735090066893611,41.562399937514215,0.9237615440318131,0.00010281640979761023,1.7249840103705037e-05,1.6403870368e-06
checkpoint_epoch_075.pt,74,0.00010726752811731633,41.565850325714415,0.9238131090770816,0.00010255131729687417,1.7165339477083565e-05,1.6928506913711936e-06
checkpoint_epoch_076.pt,75,0.00010713813207006082,41.57119047868518,0.9239516339981669,0.00010233092615892484,1.6512610668521647e-05,1.7486978189300413e-06
checkpoint_epoch_077.pt,76,0.00010692730723743868,41.57976635379858,0.9239674468460107,0.00010207593254053301,1.6156870884360248e-05,1.8080894976e-06
checkpoint_epoch_078.pt,77,0.0001069179073206762,41.580180765028345,0.9241089840799914,0.00010184487357624439,1.6367000864494766e-05,1.8711918385909463e-06
checkpoint_epoch_079.pt,78,0.00010676998652603792,41.58625863337926,0.9241120735802814,0.00010164351117193715,1.528333714834807e-05,1.9381760636312755e-06
checkpoint_epoch_080.pt,79,0.00010657290474815035,41.59425272088273,0.9243271265802787,0.00010142688351490685,1.4861059241611412e-05,2.0092185824000003e-06
checkpoint_epoch_081.pt,80,0.00010634841168888104,41.60348520490463,0.9244612216303401,0.00010111650688959508,1.4003516047719356e-05,2.0845010699588477e-06
checkpoint_epoch_082.pt,81,0.00010634231156618105,41.60371656269295,0.9244897590280136,0.00010078169340596663,1.3867415663351764e-05,2.1642105441843623e-06
checkpoint_epoch_083.pt,82,0.00010651563512483461,41.596587676103795,0.9245208710823541,0.0001005444352605355,1.303883779162242e-05,2.2485394432e-06
checkpoint_epoch_084.pt,83,0.00010676273655629963,41.586500512869904,0.924397643102267,0.00010029518948552082,1.3186763899202846e-05,2.337685702808231e-06
checkpoint_epoch_085.pt,84,0.00010655525800531702,41.59507420557449,0.9245277207945641,0.00010010414424228624,1.229676561527131e-05,2.431852833922634e-06
checkpoint_epoch_086.pt,85,0.00010667470820970569,41.590295101990264,0.9246254686468613,9.98567306545444e-05,1.1839046606682675e-05,2.53125e-06
checkpoint_epoch_087.pt,86,0.00010645011843885276,41.59951635263098,0.9246345575379843,9.963393027736542e-05,1.1543332491970684e-05,2.6360920944724288e-06
checkpoint_epoch_088.pt,87,0.00010662607377290058,41.59240976220938,0.9246121651070706,9.934453217919828e-05,1.1013958839302352e-05,2.7465998181794237e-06
checkpoint_epoch_089.pt,88,0.00010674561815787793,41.58766557935682,0.9245231312240807,9.908257984146977e-05,1.1108645756622647e-05,2.8629997568000005e-06
checkpoint_epoch_090.pt,89,0.00010680492626990658,41.58536623491388,0.9245029850787712,9.89163496105821e-05,1.0683345613266577e-05,2.9855244582847734e-06
checkpoint_epoch_091.pt,90,0.00010668671344236287,41.59027902500327,0.9246451285913801,9.871820454990007e-05,1.035230121944771e-05,3.114412510288066e-06
checkpoint_epoch_092.pt,91,0.00010662634771837156,41.593068362394774,0.9246774274160853,9.846685029698887e-05,9.916438740941633e-06,3.249908617600001e-06
checkpoint_epoch_093.pt,92,0.00010658910216237537,41.59473409413795,0.9247244083952403,9.81959037826242e-05,9.678784421861557e-06,3.3922636795786003e-06
checkpoint_epoch_094.pt,93,0.000107067184306338,41.57566017776302,0.9247286684950703,9.789677294918164e-05,9.582607246491763e-06,3.5417348675818937e-06
checkpoint_epoch_095.pt,94,0.00010700012581224265,41.57830122239231,0.9246159246344208,9.48362091463268e-05,9.394208144444767e-06,3.6985857024000016e-06
checkpoint_epoch_096.pt,95,0.00010772045340645552,41.54949214944339,0.9244690706862353,9.746821026887845e-05,0.00027722085129801196,3.863086131687243e-06
checkpoint_epoch_097.pt,96,0.00010830442549734348,41.52618167289289,0.9242288864708864,9.732877313198038e-05,2.291635464358568e-05,4.03551260739424e-06
checkpoint_epoch_098.pt,97,0.00010838952267132225,41.52294400492879,0.9241982650071411,9.717437068800204e-05,1.012485594474781e-05,4.216148163199999e-06
checkpoint_epoch_099.pt,98,0.00010835594915575756,41.524325271183656,0.9242280516293461,9.69711493417796e-05,8.899735863582007e-06,4.4052824919440336e-06
checkpoint_epoch_100.pt,99,0.00010928796549562132,41.487335763687156,0.9238693857281132,9.686438972143469e-05,8.46471744713982e-06,4.603212023058438e-06
checkpoint_epoch_101.pt,100,0.0001081745411062078,41.532104202614434,0.9245270616051009,9.67342976874603e-05,8.19029655697464e-06,4.8102399999999995e-06
checkpoint_epoch_102.pt,101,0.00010745193945377385,41.56126370634337,0.9248697086949417,9.660017870459496e-05,7.933845098105673e-06,5.0266765576823054e-06
checkpoint_epoch_103.pt,102,0.00010649167204882297,41.60037302284605,0.9253487308590472,9.643956955880942e-05,7.557571217707254e-06,5.2528387999078175e-06
checkpoint_epoch_104.pt,103,0.00010686599672713913,41.585591457176086,0.9253718813441522,9.621790135978834e-05,7.42282302356791e-06,5.4890508767999995e-06
checkpoint_epoch_105.pt,104,0.00010744640886891675,41.56230105467926,0.925190108872035,9.608091832508725e-05,7.397609682110396e-06,5.735644062235393e-06
checkpoint_epoch_106.pt,105,0.00010743497007172732,41.56308889549912,0.9253241385371146,9.593733010754603e-05,7.132536569313522e-06,5.992956831275719e-06
checkpoint_epoch_107.pt,106,0.00010722922155606936,41.57166656213193,0.9254273256437664,9.584017349508876e-05,7.08448820076905e-06,6.261334937600001e-06
checkpoint_epoch_108.pt,107,0.0001073849562223073,41.565548616321266,0.9253055457964109,9.579144989810112e-05,6.884743309337824e-06,6.541131490936623e-06
checkpoint_epoch_109.pt,108,0.00010753354885508679,41.55958913064176,0.9252141857534855,9.579298616924131e-05,6.705110653387025e-06,6.832707034495473e-06
checkpoint_epoch_110.pt,109,0.00010759761791928893,41.55713803800162,0.9251081524747724,9.57597386972371e-05,6.315635379901793e-06,7.136429622400002e-06
checkpoint_epoch_111.pt,110,0.0001083827007175857,41.52572537995097,0.9246870877497863,9.566035033976283e-05,6.427163689988749e-06,7.45267489711934e-06
checkpoint_epoch_112.pt,111,0.00010755013096722537,41.559273726427925,0.9252090760639125,9.55116917585929e-05,6.270748323175522e-06,7.781826166900414e-06
checkpoint_epoch_113.pt,112,0.00010767150370226598,41.55455937055939,0.9253049987908387,9.536885223056465e-05,6.215160145670515e-06,8.124274483200002e-06
checkpoint_epoch_114.pt,113,0.00010717627231266259,41.574331652141765,0.9254563576324905,9.53045196652688e-05,5.955064510787284e-06,8.480418718116872e-06
checkpoint_epoch_115.pt,114,0.00010729353482681301,41.56958309228624,0.9253847349739136,9.524462458579968e-05,5.779410424115198e-06,8.850665641823872e-06
checkpoint_epoch_116.pt,115,0.00010754187176716934,41.55961016665305,0.9251687491960959,9.522736500288285e-05,5.620411730386359e-06,9.235429999999998e-06
checkpoint_epoch_117.pt,116,0.00010817447026603042,41.534111293765065,0.9246964624680926,9.520767603318558e-05,5.670580820338981e-06,9.635134591262553e-06
checkpoint_epoch_118.pt,117,0.00010902942084895485,41.49979202164263,0.9241641832586595,9.516307790416518e-05,5.955615430065593e-06,1.0050210344599181e-05
checkpoint_epoch_119.pt,118,0.00011031006033081301,41.448850864330716,0.9234432500067278,9.515180503137748e-05,5.356408737008572e-06,1.04810963968e-05
checkpoint_epoch_120.pt,119,0.00010957201080791393,41.47823400759627,0.9238307969233522,9.519182395653574e-05,5.187847413082326e-06,1.0928240169889714e-05
checkpoint_epoch_121.pt,120,0.00011093416166438684,41.42462648122414,0.9230851191203975,9.526286702660527e-05,5.067430485862557e-06,1.139209744855967e-05
checkpoint_epoch_122.pt,121,0.0001106365897446944,41.43667507575527,0.9234005183304522,9.538619423083096e-05,4.8964190607003145e-06,1.1873132457600001e-05
checkpoint_epoch_123.pt,122,0.00011010773457243118,41.45795500792756,0.9237567900789845,9.551250506709267e-05,4.814011792645555e-06,1.2371817939331692e-05
checkpoint_epoch_124.pt,123,0.00011000866414852624,41.46177006322324,0.9237487158252661,9.570791149648186e-05,4.8140844803389875e-06,1.2888635231038682e-05
checkpoint_epoch_125.pt,124,0.00010969004953841627,41.474846097762565,0.9241021261336893,9.597948765851486e-05,4.737615506604876e-06,1.3424074342400002e-05
checkpoint_epoch_126.pt,125,0.00010896542928171837,41.50393283458718,0.9245796527029769,9.621742592653105e-05,4.582295505845614e-06,1.3978634032921818e-05
checkpoint_epoch_127.pt,126,0.00010776720317699296,41.552744119304755,0.9254802042010972,9.650461893644071e-05,4.5522517839874995e-06,1.4552821889369548e-05
checkpoint_epoch_128.pt,127,0.00010649980744948649,41.605271738178466,0.9263898073262061,9.677224937602439e-05,4.345450876659146e-06,1.5147154403200004e-05
checkpoint_epoch_129.pt,128,0.0001056257903248746,41.64137677288596,0.9268854882782851,9.697031146468754e-05,4.461736786158689e-06,1.5762157047993414e-05
checkpoint_epoch_130.pt,129,0.00010492988559146673,41.670293488152346,0.9272484816153542,9.71095673388837e-05,4.250606176282674e-06,1.63983643568856e-05
checkpoint_epoch_131.pt,130,0.00010461402689118963,41.68374472942521,0.9274409219283536,9.72414084576016e-05,4.408491696418349e-06,1.7056320000000006e-05
checkpoint_epoch_132.pt,131,0.00010442253558366182,41.6923212704882,0.9275876324398932,9.742419920849191e-05,4.349934883343788e-06,1.7736576861879836e-05
checkpoint_epoch_133.pt,132,0.00010451484802569374,41.68867793106124,0.9275160281470429,9.767938444885266e-05,4.363979225587018e-06,1.843969711892017e-05
checkpoint_epoch_134.pt,133,0.00010472687082455072,41.67977763759149,0.9274113718892246,9.796427900659134e-05,4.23788434588537e-06,1.9166252316799997e-05
checkpoint_epoch_135.pt,134,0.0001048775073365505,41.67388145545903,0.9273774205213575,9.830241615092068e-05,4.18974704109638e-06,1.9916823447914406e-05
checkpoint_epoch_136.pt,135,0.00010554444863869034,41.646138319032346,0.9270154420420389,9.872693786877333e-05,4.106479069365876e-06,2.069200102880659e-05
checkpoint_epoch_137.pt,136,0.00010587345402945404,41.63291097373598,0.9268553523649891,9.917909062296286e-05,3.970870869985618e-06,2.14923851776e-05
checkpoint_epoch_138.pt,137,0.00010552540661307857,41.64742376138437,0.9270148809386056,9.967537597539593e-05,3.8779976390622065e-06,2.2318585691430456e-05
checkpoint_epoch_139.pt,138,0.00010561137750521065,41.6444192094579,0.9270573343564736,0.00010016453743120342,3.6735383400402106e-06,2.31712221238782e-05
checkpoint_epoch_140.pt,139,0.00010526979658793877,41.65894744880714,0.9273784349426947,0.00010069372867716417,3.8107075509577396e-06,2.40509238624e-05
checkpoint_epoch_141.pt,140,0.00010482377080773663,41.67757485707145,0.927587642605756,0.00010120584130926149,3.7389163154562635e-06,2.4958330205761325e-05
checkpoint_epoch_142.pt,141,0.00010434377431211109,41.69766860076354,0.9279078341430604,0.00010167779377126552,3.773538206779233e-06,2.589409044146831e-05
checkpoint_epoch_143.pt,142,0.00010413312952953907,41.706456430627,0.9279438983952526,0.00010217765292399165,3.6536478912663705e-06,2.6858863923200003e-05
checkpoint_epoch_144.pt,143,0.0001038976108381585,41.71647190898774,0.927990649420963,0.00010274967879282452,3.5549349819618404e-06,2.7853320148240342e-05
checkpoint_epoch_145.pt,144,0.00010400360405735523,41.7122495847169,0.9280014953398669,0.000103313502569259,3.452592295106535e-06,2.8878138834910287e-05
checkpoint_epoch_146.pt,145,0.00010390551762119337,41.716508547305274,0.9280900981577529,0.00010392000155005032,3.5820059296416617e-06,2.9934010000000006e-05
checkpoint_epoch_147.pt,146,0.00010381100963009511,41.720571352415334,0.9281471356825479,0.00010459011647956772,3.50306524652529e-06,3.102163403620082e-05
checkpoint_epoch_148.pt,147,0.00010408912170971316,41.708999750165944,0.9281075757405205,8.015212471228335e-05,3.4762337523846778e-06,3.214172178953745e-05
checkpoint_epoch_149.pt,148,0.00010459093858834776,41.68801301078969,0.9277978889474608,0.00010605224872761272,1.8858120635777922e-05,3.329499463680001e-05
checkpoint_epoch_150.pt,149,0.00010485878754404326,41.67705622609986,0.9276991519686839,0.00010683935216454175,4.677664237288756e-06,3.448218456297613e-05
checkpoint_epoch_151.pt,150,0.00010482292064961562,41.67854292529131,0.9277321225425704,0.00010764033344653623,3.1646351878036445e-06,3.570403423868313e-05
checkpoint_epoch_152.pt,151,0.0001047659547026049,41.68109834118025,0.9277704695957526,0.00010849154485658964,3.177171024495211e-06,3.696129709759999e-05
checkpoint_epoch_153.pt,152,0.00010468419245891524,41.68469224329716,0.9278781754905003,0.0001093904824375129,3.2414997244385768e-06,3.8254737413899586e-05
checkpoint_epoch_154.pt,153,0.00010441559120231533,41.69654499278768,0.9280804241497684,0.00011033468228251143,3.3411755485134473e-06,3.958513037968067e-05
checkpoint_epoch_155.pt,154,0.00010407696073912912,41.71105248898463,0.9283475109735212,0.00011130134989309121,3.2763792785674355e-06,4.0953262182399996e-05
checkpoint_epoch_156.pt,155,0.00010338377883243135,41.74076668381494,0.9288308660543005,0.00011228390085388752,3.2177290144024602e-06,4.2359930082304534e-05
checkpoint_epoch_157.pt,156,0.00010317015922463218,41.75007538593181,0.9289860332031857,0.00011329972936934687,3.2401126247040514e-06,4.380594248986339e-05
checkpoint_epoch_158.pt,157,0.0001026606795671186,41.772275780512196,0.9293872830184224,0.00011436569740598491,3.2387851988337817e-06,4.52921190432e-05
checkpoint_epoch_159.pt,158,0.00010241823133904771,41.78296079396705,0.9295797269125781,0.00011544765099883601,3.1749205435814796e-06,4.681929068552428e-05
checkpoint_epoch_160.pt,159,0.00010208208647115134,41.79747829063481,0.9297693361760931,0.00011660862824529297,3.128457654224905e-06,4.83882997425646e-05
checkpoint_epoch_161.pt,160,0.00010170595862658949,41.813755653703915,0.9300056542187991,0.00011780130509349764,3.1415733503773674e-06,5e-05
checkpoint_epoch_162.pt,161,0.00010150063368332928,41.82277475592137,0.9301827183903423,0.00011900918342375652,3.076344252208666e-06,5e-05
checkpoint_epoch_163.pt,162,0.00010115823337106752,41.83767948201293,0.9303528094324204,0.00011894746539062892,3.1376341243916036e-06,5e-05
checkpoint_epoch_164.pt,163,0.00010100092081045237,41.844712320571055,0.9304578527310806,0.00011890432114802686,3.0585904369218042e-06,5e-05
checkpoint_epoch_165.pt,164,0.00010059496686358837,41.86248407068842,0.9307220330165435,0.00011885682974914361,2.988487107860755e-06,5e-05
checkpoint_epoch_166.pt,165,0.00010037007308843521,41.872290651177515,0.9308533622502134,0.000118808881367918,2.9664045989331923e-06,5e-05
checkpoint_epoch_167.pt,166,0.00010020729327189318,41.879262089019065,0.9309332640072131,0.0001187738540596454,2.9518752513068226e-06,5e-05
checkpoint_epoch_168.pt,167,0.00010000353826207529,41.888199223575945,0.931082036008993,0.00011875722480957676,2.9006494478054497e-06,5e-05
checkpoint_epoch_169.pt,168,9.975031804769827e-05,41.899468810703276,0.9312522222041467,0.0001187426721602271,2.929484275831489e-06,5e-05
checkpoint_epoch_170.pt,169,9.947940673357411e-05,41.91156588633724,0.9314209286715293,0.00011873485388274976,2.8590305042892276e-06,5e-05
checkpoint_epoch_171.pt,170,9.925164806460377e-05,41.921814119556544,0.9315843159474197,0.0001187424966073574,2.859125246209566e-06,5e-05
checkpoint_epoch_172.pt,171,9.898149593850018e-05,41.933891180283666,0.9318012381013284,0.0001187492668859174,2.8187008556700586e-06,5e-05
checkpoint_epoch_173.pt,172,9.873452629556597e-05,41.945118718663785,0.9320092577190138,0.00011877358925394137,2.8027700057672247e-06,5e-05
checkpoint_epoch_174.pt,173,9.836341225223642e-05,41.961966188526766,0.9322954209470738,0.00011878943281478433,2.748115271121846e-06,5e-05
checkpoint_epoch_175.pt,174,9.807570577532189e-05,41.975114509265424,0.9325268838682176,0.00011879711423574053,2.7332481986458957e-06,5e-05
checkpoint_epoch_176.pt,175,9.769499496273681e-05,41.992331637422964,0.9327692435974795,0.00011882768887003275,2.7029567276780647e-06,5e-05
checkpoint_epoch_177.pt,176,9.736509383322365e-05,42.00751494909512,0.9329836092850267,0.00011885900547254972,2.6696236296026037e-06,5e-05
checkpoint_epoch_178.pt,177,9.713101986311091e-05,42.0184574683068,0.9331955824371696,0.00011889730944144728,2.6462756704451357e-06,5e-05
checkpoint_epoch_179.pt,178,9.684877199856138e-05,42.031460288233106,0.9333852896198506,0.0001189656744860144,2.6548354629293227e-06,5e-05
best_generator.pt,179,9.671476847190754e-05,42.03792912129498,0.9335071234006171,0.00011904627896376547,2.698401225227463e-06,5e-05
checkpoint_epoch_180.pt,179,9.671476847190754e-05,42.03792912129498,0.9335071234006171,0.00011904627896376547,2.698401225227463e-06,5e-05
checkpoint_epoch_181.pt,180,0.00012822423018089008,40.814424790652176,0.9166764883499257,0.0001164588909299946,0.08303857876357175,5e-05
checkpoint_epoch_182.pt,181,0.0001346539092819309,40.60038661128458,0.9130989909471557,0.00011918726663007046,0.1288623909545319,5e-05
checkpoint_epoch_183.pt,182,0.0001386816921595545,40.47050723272407,0.910833858305995,0.0001254096192831378,0.12244300231872118,5e-05
checkpoint_epoch_184.pt,183,0.00013337865283121484,40.64067520895724,0.9134865114864466,0.00012928142222837387,0.12543970538562188,5e-05
checkpoint_epoch_185.pt,184,0.0001389749938671989,40.46090968017491,0.9106505869381495,0.00013156900377610004,0.11996051624016377,5e-05
